Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4922337329,1.4388108253,1.6160513172,1.69050647,1.873264292,2.3982561732,3.2140547639,3.8054710553,4.0366714387,4.1483596614,4.3359864034,4.6056588633,4.7008009307,5.7243675714,4.389102831,5.5715191741,5.5304149786,5.2610170806,6.6246088811,6.3388772757,6.539965323,5.5917084355,5.1480028462,3.7649695271,4.2294925886,4.3040253695,4.6691938149,4.5847529147,4.7913722308,4.6372131266,4.4369446159,5.0501144044,4.9866185678,5.0039243353,4.9364105138,4.8939393939,4.8580456869,4.7985631617,4.7527136608,4.6797641899,4.7825360738,5.1043101134,3.4764298097,3.4666629754,3.4098591492,3.4285029035,3.6747413565,3.7698247141,3.9155622048,4.0210059276,5.0672924937,4.1473103838,4.7456232794,3.9388714969,,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3286615912,8.0524773698,7.5605758416,7.8544391746,7.6883764184,7.6251493742,7.5094875889,7.2721314969,6.6593294883,7.3171377913,7.3000205322,7.3498680717,7.2128014549,7.325390806,7.2779629611,6.8432738153,7.0105585685,6.3190732373,6.7219595625,6.395396289,6.059022901,6.2211866015,,,
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2503448538,6.6095425822,6.7056688731,7.2386444957,7.5197704146,7.9859649458,7.6666121661,7.7036688527,7.2384036603,7.6117411122,7.7310118173,7.7722871747,7.8848289344,7.9316746931,8.0982625663,8.0494687635,8.5864412096,7.4880066324,7.5288147954,7.4006541172,7.2567832627,7.0101822711,,,
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.5764065844,6.4962482703,6.7878597723,7.2816033185,7.8879216389,8.0979937167,9.2973641605,8.7700234026,9.8183410759,10.8517920019,11.485931829,10.4454022272,10.4380581855,10.7378226155,9.7904047265,9.8657270114,10.7401632587,10.3985599052,9.6106110265,10.240055136,8.6347699082,8.344564986,7.4822055471,6.9993678738,6.8773253621,7.4719905164,7.4121354212,7.1110370044,6.8089408995,6.53871228,6.0693683194,5.9792009748,5.8866994221,5.9363050852,6.2517462926,6.2485247717,6.3240314046,5.8950985195,5.9854597923,5.7696665137,5.5624300829,5.7470260658,6.4342285981,6.1151945323,6.0622414044,5.7103135121,5.4590032162,5.2535219366,5.3280982755,4.6314113598,5.5473480523,5.4749571208,4.9423008278,4.6171818842,,,
Swaziland,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0945013787,0.0102567115,,,0.028755146,0.2059802022,0.5025853798,0.5525301474,0.6599915693,0.7017631638,0.8224849948,0.8713498737,0.8074065762,0.7610447626,0.6214064705,0.6524153935,0.6257632242,0.6199042053,0.775318909,0.7643042019,0.7718426247,0.702338914,0.6825441515,0.412087545,0.4905483695,0.6237349254,0.6238176894,0.5686256624,0.5445473264,0.5233626814,0.4930545896,0.3678374028,0.290792304,0.1425270777,0.5126373749,0.4719688446,0.346398092,1.1946998292,1.179920365,1.1825071006,1.116942038,1.0645154987,1.0402644625,0.9572397236,0.9412226257,0.9228564549,0.9083843377,0.9370640955,0.9503211268,0.8905574553,0.8697672041,0.864988313,0.9794989665,0.870832637,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4896362587,20.8357964324,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,0.1623428369,0.1583264971,0.1544,0.1505985749,0.146941556,0.143427074,0.1400553805,0.5473134328,0.6018601258,0.7848327031,0.8321869981,0.9408032019,0.9844295302,1.328973379,1.3660231285,1.2280447159,1.9028681951,1.4804658385,1.5202217172,1.2821678322,1.4918408245,1.4799109145,2.2306676558,2.4310885867,2.950681765,2.87616198,3.3822562979,2.1478142857,2.4358561232,2.405194189,2.521626714,2.7282380791,2.6295814299,3.0711490899,4.4107011213,5.4879892449,6.3389255068,7.0509669547,7.8125046181,6.4402508961,6.643115942,8.9341454545,8.3159951749,8.6690307329,7.5467759576,7.9702723216,8.485119934,7.6795811518,6.835706362,7.9732738412,7.1789988877,,,
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7018178762,0.6463995668,0.6544165631,0.7141399712,0.8359328091,0.6813216228,0.8813761553,0.7992087703,0.9998816081,1.1743803605,1.0439690713,1.3463628173,1.137351483,1.1172546591,1.3220224887,1.4786290323,1.7588226947,1.8130643752,1.8200510896,2.6061758198,2.3227477279,2.8712226871,2.5472702654,2.8070819981,3.208518556,2.7796644776,2.8449008495,3.1847928908,3.1495602341,2.8592902438,3.000383808,3.3180891117,3.2548126308,3.3677254163,3.346088756,2.9071005072,2.9047423934,2.7033060141,3.2291878428,3.2789058396,3.1209989574,2.9218416412,2.2982499036,3.1365120043,2.8917815519,2.791983849,2.8610439871,3.4216730636,3.3677477752,3.0017989611,2.973156861,2.7758504187,2.1933622894,1.8664650754,,,
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7174253293,0.6889835285,0.6656380468,0.8570760781,0.8210007836,0.7770714134,0.7266422273,4.5542318307,4.3856142149,4.1029370629,4.5750850662,5.1737573258,5.7620993086,6.094874665,5.9405230271,6.1524860452,6.0101490844,6.106012951,5.9818747546,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0183191478,0.0167693259,0.0270119656,0.028785393,0.0304849624,0.0321188576,0.0250005706,0.0341490827,0.0356143691,0.0451983289,0.0342060478,0.0403358175,0.0317089935,0.0412788914,0.0375819489,0.0448413714,0.0439364784,0.046540236,0.0448186267,0.0456151469,0.0463169721,0.0453308679,0.0435430071,0.0425154579,0.0436627967,0.0352828095,0.035661969,0.0366071239,0.0118173251,0.0177970431,0.0246189088,0.0113267091,0.0138591478,0.0151005974,0.0151593715,0.0146645769,0.0146841668,0.0151687791,0.0146488016,0.0150460423,0.0210966353,0.0198934646,0.0187380681,0.0407726891,0.0388961514,0.0397006058,0.0390495007,0.0428630111,0.0457562744,0.0426894145,0.0434625491,0.0438304244,0.0426815693,0.0463054782,,,
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9493540131,0.6943607335,0.5607543457,0.5437066371,0.5380006799,0.5710077676,0.6129588791,0.518737256,0.5520944933,0.648509354,0.8179679268,0.8959836651,0.9264113617,0.9483296968,0.9416463394,1.0572933408,1.0883351431,1.1811182574,1.2921002933,1.3035307164,1.266536787,1.2392737039,1.3156075188,1.3649046383,1.4480784427,1.5410129528,1.5906021176,1.6664093986,1.756913276,1.7610176418,1.7941013448,1.8788266117,1.9483952682,2.0631201,2.1606725096,2.3252083694,2.4150600628,2.4189543896,2.2523964888,2.2463488825,2.3038350604,2.3608713096,2.4720763635,2.9350468269,3.3563604849,3.6123451464,3.9180727028,4.119416187,4.3304859553,4.5609117277,5.1500833441,5.6904077747,5.8238163802,5.8504895477,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5730725434,8.8307153997,7.7725302609,7.5802099455,7.4537123712,7.0099377948,6.8702885049,6.8550398803,6.9170446916,6.9301579225,6.9599997311,7.2453064493,7.3124109782,7.3483035634,7.6298954131,7.707956769,7.7096652622,7.011016418,7.5901800082,7.8919578651,7.9560225825,7.7242296099,,,
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0417623898,0.0573855357,0.0545698735,0.0651706161,0.079426162,0.0772618094,0.1012852665,0.106722646,0.0998832859,0.1189350482,0.1300034365,0.1442867856,0.177837447,0.1751235703,0.1602721352,0.1293100945,0.1309400002,0.1834543943,0.1380568282,0.523094998,0.2641583218,0.222987613,0.2515824239,0.1805402365,0.1938385947,0.1690903306,0.2104182969,0.2207090134,0.2212807471,0.2269288488,0.2043170981,0.2169901756,0.209839683,0.2120381301,0.1991080896,0.2225388314,0.2412422566,0.2188906382,0.252140513,0.3236270883,0.2790832732,0.2321988054,0.2395977457,0.2769382686,0.2573664211,0.2399430714,0.2130275157,0.239054165,0.2780721161,0.4474855224,0.4085377675,0.3669133906,0.3207329361,0.3217818474,,,
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1355858987,0.1469439638,0.1731296927,0.1858766312,0.2422395511,0.2341511265,0.2890959455,0.3602026733,0.4914848102,0.4064458947,0.4168569025,0.5069964711,0.5590339859,0.6088694603,0.5876508703,0.5765342747,0.66330279,0.7240540556,0.7720137325,0.7915142771,0.8469988335,0.7871583971,0.7694912537,0.845959176,0.8995750902,0.9352559194,0.9377342601,1.0549345554,1.2197174693,1.4135081286,1.6048319009,1.7436617241,1.9005538007,2.1455074303,2.3697620209,2.7191544392,3.0103239444,3.0707257983,2.6831835523,2.8419358473,2.8913894689,3.0686717977,3.2480993049,3.4647319987,3.7182154775,3.7572512518,3.853774021,3.847628188,3.8426842899,4.0635097597,4.327192604,4.3397492081,4.5444308592,4.4938694843,,,
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3072700335,0.9205370961,0.4128308945,0.4234813712,0.4822840274,0.362575167,0.4153524736,0.4133864315,0.3615931196,0.3643441218,0.293633921,0.3177044212,0.38448718,0.3588518666,0.3825526659,0.4555971873,0.4003632718,0.3308477726,0.3356634188,0.3031428599,0.3851517269,0.4421071084,,,
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5082170845,7.093477645,8.188161822,8.1185154763,7.1867422423,7.0625416427,7.3018076383,8.4681521913,8.3393878686,8.3647741248,8.6880736199,9.5958209016,9.9090467792,10.181135881,10.3115411257,11.5356216815,11.5568260641,10.1106608609,11.3624747744,12.256910763,12.5642082521,12.7657043164,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.2950434277,1.2951891426,1.3291243365,1.298581613,1.3651594157,1.375732528,1.4112658012,1.4757553585,1.5376125006,1.6219920377,1.7438644683,1.7791627932,1.8220775897,1.9388112163,2.0073376044,1.9812865062,2.0368409715,2.0685202523,2.1916080486,2.2969597613,2.3627173245,2.2965820214,2.3044707399,2.1696904682,2.1342609456,2.1536702425,2.1913885239,2.2582874642,2.2648570912,2.3562263997,2.2170246276,2.231828472,2.2285835943,2.2647799584,2.3232191927,2.3213190369,2.3882537765,2.4752239311,2.5825137888,2.6013802865,2.5272123067,2.551012044,2.5308975824,2.5410698433,2.5344207796,2.6204046123,2.6821434414,2.7176803223,2.8227946069,2.7106893303,2.8250835177,2.8605533624,2.9603631922,3.0001139973,,,
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8595053782,0.8415631172,0.8500625091,0.9053313347,0.9947400275,1.1410004842,1.3201130239,1.3071391176,1.6205062459,1.6076662517,1.6499701562,1.712960873,1.747168916,1.9723295022,1.9847684436,1.975155679,2.2833598955,2.3102317395,2.3905791153,2.4218347955,2.1920743263,1.9774250549,2.0558001365,2.2225858161,2.3282288745,2.3541598723,2.3351708021,2.4103744863,2.5191442038,2.5248951543,2.4805359259,2.5592107006,2.5975237546,2.6734835839,2.7979671288,2.8536321523,2.8242932864,2.7356296565,3.0117265306,3.1991199058,3.1629690452,3.2008279156,3.1619830437,3.327917824,3.469400696,3.6155140951,3.6720685204,3.7596925453,3.9360036481,4.0007911177,3.9957084358,3.9933677173,4.1077138039,3.9859611318,,,
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1803099335,0.1735986856,0.1828483099,0.1797547184,0.1803952003,0.1809623823,0.1956909851,0.2168648956,0.2200731614,0.2192884276,0.2553270006,0.3728934495,,,
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1785876623,0.1725917791,0.1660402988,0.1594347826,0.1533090848,0.1479364738,0.1432664383,0.1855581419,0.1808720529,0.1327356749,0.3042432144,0.2143942937,0.2548031824,0.2950968558,0.2511385817,0.3735610717,0.3286652177,0.3248870382,0.4013791594,0.4370253199,0.4336985388,0.5101121431,0.4697116873,0.5083551053,0.508013811,0.5073919939,0.5063464582,0.5826862573,0.7358787495,0.7338403042,0.8093051118,1.0003987241,0.7301642196,0.8828560064,0.9581617509,0.9942954875,0.8007049722,1.0257236392,0.9078886287,1.1294893119,0.9738911929,0.8940813134,1.0370789354,1.1780816417,1.0976193802,1.1270994864,1.2643955589,1.1126369055,1.17696662,1.2765142725,1.1288829884,0.9835619588,1.7150397541,1.9880253759,,,
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2438442085,0.256985762,0.2769900979,0.2928199414,0.281602513,0.3022932638,0.305354733,0.3019454607,0.32277708,0.3207477486,0.3200685658,0.3257700607,0.3291749862,0.3335879383,0.3370943915,0.3572666065,0.3631651262,0.3757384066,0.3742723004,0.3850363484,0.3994084816,0.4207341014,0.4268361903,0.4504985559,0.4526612485,0.4864709039,0.5080570969,0.5305460527,0.560005541,0.5962910252,0.6273143535,0.6480576099,0.6746205592,0.6848211644,0.7113764778,0.7375806277,0.78804256,0.8014195389,0.8011823389,0.8340852715,0.8521896227,0.8482239626,0.8476183277,0.8689072852,0.9018551109,0.9373361808,0.9841858288,1.0453199041,1.1365064291,1.2313511359,1.2093664958,1.2755380657,1.3692179358,1.3561088525,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5521643146,0.5639619507,0.569979436,0.5833853543,0.6250668647,0.6770897792,0.6740660302,0.6835722852,0.6812473762,0.7209756538,0.7748516173,0.8689889908,0.8925312386,0.9236728081,0.9545194309,0.9020641581,0.9231880253,0.9054048526,0.8952806657,0.9817021389,0.9877770816,1.0252945578,1.0517522405,1.0386699156,1.0832592101,1.0794434068,1.0624084639,1.0165961737,1.0519029503,0.9732767257,0.87329051,0.8755806405,0.8581622713,0.8530206851,0.8348869013,0.8494608504,0.8520489783,0.846984091,0.8230841432,0.8113198126,0.8487256132,0.8308306065,0.8158555689,0.8524794245,0.9192220947,0.8661596753,0.8864153202,0.8949662754,0.9134809456,0.878740821,0.8557669747,0.8509639746,0.8408492872,0.8269942176,,,
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.042576086,5.3181407421,8.2255701297,1.4666833227,4.2017742164,5.6949044244,4.4088413766,5.0098982847,4.3383591027,4.1641751418,9.5125328225,8.4738342305,8.5094029164,9.5650095563,10.0809656868,9.5129329393,15.5274249138,15.5566512175,14.5412476319,15.6427260033,15.6065126213,15.6549645281,16.4434325947,14.3179666155,15.1731234982,17.725339152,14.6828283869,14.6588819177,13.168927454,13.3007592955,13.8798751784,17.1139745639,16.9587704427,13.5168706455,15.8784963161,16.707481508,17.3097471719,15.2535090273,15.3006596206,18.0395451861,18.8442814555,19.7618319327,21.3045514305,21.7298076713,23.8767650626,22.7552356213,35.6304912515,36.8167629042,35.4552978169,33.9529843586,36.0737409598,35.1373099888,33.8196938086,34.5202367531,,,
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4092109344,0.413219709,0.4129873718,0.4388852112,0.6086260038,0.5322298056,0.6099530899,0.6388709276,0.7292178132,0.7667505895,0.7302529744,0.8089973914,0.8948759285,0.8962144736,0.9825440749,0.9888025307,1.0185509772,1.147475938,1.2383887433,1.4111810595,1.4871339286,1.5003228742,1.415754792,1.6372394403,1.6396593563,1.6445121668,1.6101722852,1.5288807666,1.5862480734,1.6628611428,1.6269996566,1.8621105528,1.7695966973,1.9250017498,1.814362999,1.7566393525,1.8437272397,1.8388921204,1.928717924,1.9386132468,2.0856122481,2.1571258782,2.1398889105,2.159251001,2.245079437,2.2596530063,2.2701734812,2.3579744941,2.4035076339,2.3745086019,2.6225389918,2.4378414435,2.5055706797,2.5414517981,,,
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6104728366,0.6150790326,0.7482408932,0.7659343177,0.8693896594,0.8835056598,0.9946067354,1.0331390721,1.0939265229,1.1424425614,1.2262693542,1.340519914,1.4765374463,1.5919447152,1.5973846215,1.6765829786,1.8384061962,1.9885908193,1.8414931624,1.7611915917,1.7256012704,1.777485936,1.8911406467,1.923452098,1.9900354793,2.1700122528,2.3289247428,2.5387939117,2.4231402889,2.6253188519,2.7013549224,2.7066322102,2.7433280786,2.8062765611,2.7226513207,2.9386218113,3.1656921354,3.2873249846,3.2702689389,3.1586687712,3.4179439972,3.031232765,3.1582844953,3.3079543406,3.3658280616,3.4982083791,3.8078137454,4.0948887911,4.0369949504,3.8989591224,4.1211548555,4.3641673255,4.4029953725,4.2434526381,,,
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0822614346,0.0678721882,0.071734466,0.0729676186,0.091197378,0.0994939792,0.1139190121,0.1418792782,0.1293308134,0.1362622246,0.1299102187,0.175442591,0.1493949331,0.2126545707,0.1490288751,0.1429601449,0.1691938035,0.1182971831,0.1255324915,0.1143976668,0.1008749689,0.1101267286,0.1089335102,0.1080711588,0.1118553765,0.1079512686,0.1021107831,0.1030367538,0.0956814619,0.0895068962,0.0890167132,0.0911610621,0.0854613122,0.0923178379,0.0828635252,0.1188270042,0.1126327551,0.0914023599,0.0790713623,0.0765819369,0.0779969693,0.0896285121,0.1001239699,0.1032475034,0.1150307521,0.1408954937,0.1497372373,0.1420099088,0.1433600584,0.133836617,0.155681832,0.1717435083,0.1962187662,0.214118777,,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0621231426,0.0580931287,0.0592582617,0.0577911377,0.063434872,0.078241525,0.0884387284,0.0944460734,0.1107597027,0.1284662405,0.1529530308,0.1482589388,0.1384075462,0.1151262312,0.1134881651,0.1046546199,0.0888788388,0.0703302428,0.059265519,0.0554069549,0.0499736447,0.0408484346,0.0410254458,0.0448777473,0.0411667154,0.0423565874,0.0465228027,0.0491483493,0.053329051,0.0477955403,0.0436638799,0.0434569855,0.0424523519,0.0407281702,0.0357597639,0.0459880232,0.0503654498,0.0510820892,0.0566381183,0.0570123185,0.0601966458,0.0615783348,0.0614642555,0.0609820213,0.0641038001,0.0774135949,0.087499416,0.0963456937,0.1028647087,0.1054342726,0.1182531506,0.124479814,0.1153945326,0.1338526563,,,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0982959512,10.3362052818,8.508441828,8.657036837,8.0759599789,6.7437899139,6.5538636683,6.6947211936,6.5256187753,6.6094913171,6.6114406722,7.371051211,7.2367678856,7.0879019173,6.9768049543,6.9073968138,6.7236498394,5.6486067231,6.6413496851,6.2670855313,6.4872006633,5.9596327512,,,
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.6992714669,1.413177126,1.2953580453,1.2903489975,1.3280469871,1.4011859436,1.4873414926,1.419423449,1.5138844212,1.6702191093,1.907097316,2.0416462238,2.1085608786,2.2102961408,2.2362754871,2.3813520628,2.4890246019,2.609057445,2.7992210764,2.8494375014,2.8016133983,2.7447176413,2.8781327716,2.9322316519,3.0397015719,3.17284327,3.2528082488,3.3821328614,3.5030582234,3.5546703804,3.4558323113,3.5243618147,3.564993608,3.5598076138,3.5112666601,3.6017101939,3.6412780913,3.578609584,3.5030299267,3.5031981944,3.5301547507,3.5733577986,3.6457554326,4.0595969155,4.4233805897,4.6514659205,4.9572646903,5.1316483843,5.3350267814,5.3969649222,5.9489247318,6.36705854,6.5166217512,6.5540189125,,,
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7015832424,1.6027228777,1.5406574863,1.6392850746,1.7101010097,2.0495194904,1.9850929569,1.77610139,1.7603052648,2.0020586438,2.0437483251,2.0610268218,2.1535901741,2.0465460986,2.0126455834,2.1093686179,2.0751957813,1.9778212717,1.9967252788,2.1677688111,2.002165462,1.8316034284,1.6496206691,1.2838059756,1.1530413868,1.0945334634,1.0489130435,1.1674430698,1.5664026582,1.5800584982,1.2840449172,1.4541328869,1.6388941101,1.4053451121,1.2702079957,1.4236771379,1.6754195378,1.6984045314,1.7276079892,2.0322247666,1.5976399793,1.5297972261,1.3884433119,1.3827179575,1.6878303154,1.7366824352,1.9958538487,1.7974036979,2.4721481113,2.4012214963,1.8908705334,2.2929513441,2.5596376893,2.231639431,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.9997791566,15.6812555161,16.013937498,16.4827621458,16.968118579,17.4517252487,18.1210730108,18.5983178822,19.0893891563,19.8579456623,21.1112522726,20.9802034759,21.7486419846,22.5105821272,21.5029303777,20.4022240697,21.1576153737,21.532484006,21.9730046948,21.7804369776,20.7864877412,19.7667641742,18.5904952302,18.5715437098,18.9767502682,18.8823127427,18.7207227162,19.3503344229,20.0104134086,20.0757697787,19.3233681672,19.0622366581,19.1455557591,19.3634625826,19.3765564368,19.2956598592,19.5278905061,19.7142757384,19.6151545999,19.7478147792,20.2076147591,19.6561932123,19.639195771,19.5762390476,19.6835813504,19.6102750391,19.1161388237,19.2374604468,18.4892337522,17.1923671443,17.484803148,17.019438516,16.2870528814,16.3897579949,,,
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1960991655,5.297279145,4.8560669884,4.3923530393,4.4169784715,4.3371218997,4.9260780425,4.8667787666,4.9110225798,4.9350255664,5.0679831116,4.8333695119,4.6521668242,4.3137384492,4.3592975376,4.3000037963,4.3624766324,3.8581719931,3.6470488824,3.8748009162,3.8897331945,3.4131986695,,,
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1359020606,0.1339233541,0.132214023,0.1742725771,0.2155131882,0.1706136882,0.2110868064,0.2089792104,0.248287536,0.327710628,0.3243087876,0.3208223972,0.3965824907,0.4313379529,0.3489722116,0.3451691175,0.3415080868,0.3379758113,0.3717784942,0.2945706855,0.3648538396,0.3617155596,0.3946791648,0.4628926543,0.63625147,0.6317754147,0.6274513532,0.7272220753,0.6195826645,0.7191471876,0.7503929904,0.7142777639,0.7809279544,0.9498505971,1.1191354771,1.1870387155,1.2214511742,1.2223220155,1.4950288632,1.5296304193,1.3594446556,1.6639009529,1.7292371706,1.8275098289,2.0266573326,2.0231910178,2.0202372645,2.0848792745,2.0826638575,2.8529129102,2.0126971349,1.8110132521,2.314220645,1.9118698949,,,
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.0051070077,6.1368856365,6.1550572828,6.1557479859,5.973225921,6.1872521424,5.6047550388,6.2514227226,6.031580882,6.141099295,6.4344725701,5.2407203403,5.0932072723,5.262419689,5.7821316336,4.7763534403,4.173808379,4.5111415161,4.7288021303,5.1280441443,5.9178014323,5.8348894162,5.7708161334,5.602668429,5.4648831331,5.7847002343,6.0956362596,6.0192720506,6.1386724954,5.6144741081,6.1505734656,5.6777210605,5.0949677037,5.8498875611,5.9818181299,6.0098441678,5.4220059841,5.7983596852,7.100983063,7.2064346133,6.2260345648,6.9200405706,7.6111586127,7.4292849366,5.766145054,6.1673938044,6.2272873582,5.8107379734,6.370395995,6.2954521206,6.5206298372,6.0761461567,6.6537082608,6.1280086286,,,
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,0.4419137141,0.4337078652,0.8500231803,0.8321797345,1.2211122211,0.3979813328,1.5567819996,1.9059251559,1.8705366252,2.2070418297,2.173037037,2.5011205301,2.4729287091,2.4502672776,2.4344650986,2.7685919215,2.7511957235,2.7193177605,2.6661819504,3.8886532344,3.1301749893,3.3084809711,3.1689056485,3.582131049,3.9481050818,4.2712572799,4.3240091713,4.1523653749,4.0103286955,3.8971482553,4.0173557055,4.1435028249,4.4692260817,4.5775305292,5.0622278857,5.1379865075,5.2051100071,5.086495591,4.9738894541,5.043059705,5.2799349745,5.5005,5.5319016772,5.6977858345,5.9818052535,6.0783100869,6.3016716138,6.2387523629,6.3310068692,6.3074607611,6.1736172004,6.0574024365,,,
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.215631379,0.2254354183,0.258759876,0.2475792431,0.3140577527,0.343353851,0.490532216,0.5749063532,0.5781969356,0.6482846576,0.6599552997,0.5609734248,0.5151726172,0.5476693508,0.4067323415,0.4538895482,0.2832417714,0.3037423601,0.2997848783,0.3096869175,0.3132314525,0.3239332992,0.3301070447,0.3409717765,0.3042061638,0.359548889,0.3832611164,0.4205618462,0.3664507532,0.270323355,0.3242807653,0.3190241574,0.3137704547,0.3303456554,0.3703527875,0.4040573508,0.4738843879,0.6069481165,0.6296799472,0.6226508714,0.6910204957,0.7776583843,0.8902206501,0.9788704494,1.1119012014,1.1911771638,1.233275634,1.2452434204,1.3862178229,1.5683378553,1.6948789003,1.8425506059,1.7816966035,1.7003682841,,,
